2004,FC Groningen,Gijs Luirink  G. Luirink,FC Volendam,20,CV,500 dzd. €
2004,FC Groningen,Gibril Sankoh  G. Sankoh,Stormv. Telstar,21,CV,transfervrij
2004,FC Groningen,Luizinho  Luizinho,AC Le Havre,21,Middenveld,transfervrij
2004,FC Groningen,Kiran Bechan  K. Bechan,Jong Ajax,22,RB,transfervrij
2004,FC Groningen,Erik Nevland  E. Nevland,Viking FK,26,CS,transfervrij
2004,FC Groningen,Mark-Jan Fledderus  M. Fledderus,Heerenveen,21,LV,transfervrij
2004,FC Groningen,Stefano Seedorf  S. Seedorf,Ajax,22,CM,transfervrij
2004,FC Groningen,Bas Roorda  B. Roorda,Roda JC,31,K,?
2004,FC Groningen,Shutlan Axwijk  S. Axwijk,Groningen O19,18,LB,-
2004,FC Groningen,Kassim Bizimana  K. Bizimana,Jong Groningen,19,Aanval,-
2004,NEC Nijmegen,Raymon van Emmerik  R. van Emmerik,1.FC Kleve,24,K,transfervrij
2004,NEC Nijmegen,Romano Denneboom  R. Denneboom,Heerenveen,23,RB,transfervrij
2004,NEC Nijmegen,José Valencia  J. Valencia,Jong Ajax,22,LV,transfervrij
2004,NEC Nijmegen,Saïd Boutahar  S. Boutahar,RKC Waalwijk,21,AM,transfervrij
2004,NEC Nijmegen,Björn van der Doelen  B. van der Doelen,FC Twente,27,CM,transfervrij
2004,NEC Nijmegen,Patrick Pothuizen  P. Pothuizen,FC Twente,32,CV,?
2004,NEC Nijmegen,Arjan Ebbinge  A. Ebbinge,Heerenveen,29,CV,?
2004,NEC Nijmegen,Alexander Prent  A. Prent,NEC O19,21,RB,-
2004,NEC Nijmegen,Rutger Worm  R. Worm,NEC O19,18,RB,-
2004,NEC Nijmegen,Muslu Nalbantoglu  M. Nalbantoglu,Jong NECOss,21,RV,-
2004,ADO Den Haag,John O'Brien  J. O'Brien,Ajax,27,DM,transfervrij
2004,ADO Den Haag,Cees Paauwe  C. Paauwe,FC Twente,27,K,transfervrij
2004,ADO Den Haag,Jamie Coyne  J. Coyne,Perth Glory,23,RV,transfervrij
2004,ADO Den Haag,Spira Grujic  S. Grujic,FC Twente,32,LIB,transfervrij
2004,ADO Den Haag,Jamie Smith  J. Smith,Celtic Glasgow,23,RB,transfervrij
2004,ADO Den Haag,Sjaak Polak  S. Polak,FC Twente,28,LV,transfervrij
2004,ADO Den Haag,Jimmy van Fessem  J. van Fessem,Vitesse,28,K,transfervrij
2004,ADO Den Haag,Geert den Ouden  G. den Ouden,Djurgården,27,CS,50 dzd. €
2004,ADO Den Haag,Arjan van der Kaay  A. van der Kaay,SVVSMC,21,K,?
2004,ADO Den Haag,Raymond Jansz  R. Jansz,Onbekend,21,K,?
2004,ADO Den Haag,Eljero Elia  E. Elia,ADO O19,17,LB,-
2004,ADO Den Haag,Wesley Verhoek  W. Verhoek,ADO O19,17,RB,-
2004,ADO Den Haag,Peter Jungschläger  P. Jungschläger,ADO O19,20,CM,-
2004,Vitesse Arnhem,Youssouf Hersi  Y. Hersi,Heerenveen,22,RB,transfervrij
2004,Vitesse Arnhem,Igor Gluscevic  I. Gluscevic,AC Sparta Praag,30,CS,transfervrij
2004,Vitesse Arnhem,Peter van den Berg  P. van den Berg,Feyenoord,32,CV,transfervrij
2004,Vitesse Arnhem,Gino Coutinho  G. Coutinho,NAC Breda,21,K,transfervrij
2004,Vitesse Arnhem,Stijn Vreven  S. Vreven,1.FC K'lautern,30,RV,transfervrij
2004,Vitesse Arnhem,Richard Knopper  R. Knopper,Ajax,26,AM,transfervrij
2004,Vitesse Arnhem,Bas Wijnen  B. Wijnen,VVV-Venlo,23,K,?
2004,Vitesse Arnhem,Harald Wapenaar  H. Wapenaar,FC Portsmouth,34,K,?
2004,Vitesse Arnhem,Tim De Meersman  T. De Meersman,Vit./AGOVV O19,19,AM,-
2004,Vitesse Arnhem,Lucien Dors  L. Dors,Vit./AGOVV O19,19,RM,-
2004,Vitesse Arnhem,Fred Benson  F. Benson,Jong Vitesse,20,CS,-
2004,De Graafschap,Mamadou Zongo  M. Zongo,Vitesse,23,RB,transfervrij
2004,De Graafschap,Richard Roelofsen  R. Roelofsen,Heracles Almelo,35,CS,transfervrij
2004,De Graafschap,Reinier Robbemond  R. Robbemond,AZ Alkmaar,32,RM,transfervrij
2004,De Graafschap,Dave Bus  Dave Bus,HSC '21,26,CV,transfervrij
2004,De Graafschap,Mirano Carrilho  M. Carrilho,ADO Den Haag,28,LM,transfervrij
2004,De Graafschap,Darije Kalezic  D. Kalezic,AGOVV,34,CV,transfervrij
2004,De Graafschap,Rob van Dijk  R. van Dijk,PSV,35,K,transfervrij
2004,De Graafschap,Jhonny van Beukering  J. van Beukering,Vitesse,20,CS,transfervrij
2004,De Graafschap,Patrick Ax  P. Ax,NEC,24,Aanval,?
2004,De Graafschap,Magno  Magno,Zonder club,30,AM,-
2004,De Graafschap,Jory ten Brinke  J. ten Brinke,Graafschap O19,19,RV,-
2004,De Graafschap,Tim Sanders  T. Sanders,Graafschap O19,18,CV,-
2004,FC Den Bosch,Paul Verhaegh  P. Verhaegh,Jong PSV,20,RV,transfervrij
2004,FC Den Bosch,Mourad Mghizrat  M. Mghizrat,Willem II,29,Middenveld,transfervrij
2004,FC Den Bosch,Thijs van der Meulen  T. van der Meulen,Elinkwijk,23,Verdediging,transfervrij
2004,FC Den Bosch,Joost Volmer  J. Volmer,West Brom,30,CV,transfervrij
2004,FC Den Bosch,Dennis Schulp  D. Schulp,Helmond Sport,26,CM,transfervrij
2004,FC Den Bosch,Gijs Cales  G. Cales,VVV-Venlo,26,CS,transfervrij
2004,FC Den Bosch,Vincent Euvrard  V. Euvrard,KRC Genk,22,CV,?
2004,FC Den Bosch,Marcel Cas  M. Cas,RBC Roosendaal,32,RV,?
2004,FC Den Bosch,Emile van de Meerakker  E. van de Meerakker,Willem II,23,Verdediging,?
2005,PSV,Timmy Simons  T. Simons,Club Brugge,28,DM,"5,00 mln. €"
2005,PSV,Jason Culina  J. Culina,FC Twente,25,CM,"1,20 mln. €"
2005,PSV,Michael Ball  M. Ball,Rangers FC,25,LV,550 dzd. €
2005,PSV,Lee Nguyen  L. Nguyen,Indiana Hoosier,19,AM,transfervrij
2005,PSV,Michael Reiziger  M. Reiziger,Middlesbrough,32,RV,transfervrij
2005,PSV,Mika Väyrynen  M. Väyrynen,Heerenveen,23,CM,transfervrij
2005,PSV,Juan Carlos Carrizo  J. Carrizo,San Lorenzo,18,LB,?
2005,PSV,Roy Beerens  R. Beerens,PSV O19,17,RB,-
2005,PSV,Ismail Aissati  I. Aissati,PSV O19,16,AM,-
2005,AFC Ajax,Klaas-Jan Huntelaar  K. Huntelaar,Heerenveen,22,CS,"9,00 mln. €"
2005,AFC Ajax,Markus Rosenberg  M. Rosenberg,Malmö FF,22,CS,"5,30 mln. €"
2005,AFC Ajax,Olaf Lindenbergh  O. Lindenbergh,AZ Alkmaar,31,DM,"1,20 mln. €"
2005,AFC Ajax,Urby Emanuelson  U. Emanuelson,Ajax O19,19,CM,-
2005,AFC Ajax,Jeffrey Sarpong  J. Sarpong,Ajax O19,17,RB,-
2005,AFC Ajax,Michael Timisela  M. Timisela,Jong Ajax,19,RV,-
2005,AFC Ajax,Kenneth Vermeer  K. Vermeer,Ajax O19,19,K,-
2005,AFC Ajax,Emmanuel Boakye  E. Boakye,Jong Ajax,20,RV,-
2005,AFC Ajax,Robbert Schilder  R. Schilder,Jong Ajax,19,CV,-
2005,AZ Alkmaar,Stijn Schaars  S. Schaars,Vitesse,21,DM,"1,70 mln. €"
2005,AZ Alkmaar,Grétar Steinsson  G. Steinsson,BSC Young Boys,23,RV,"1,00 mln. €"
2005,AZ Alkmaar,Danny Koevermans  D. Koevermans,Sparta,26,CS,850 dzd. €
2005,AZ Alkmaar,Demy de Zeeuw  D. de Zeeuw,Go Ahead Eagles,22,CM,100 dzd. €
2005,AZ Alkmaar,Shota Arveladze  S. Arveladze,Rangers FC,32,CS,transfervrij
2005,AZ Alkmaar,Pius Ikedia  P. Ikedia,Ajax,25,RB,transfervrij
2005,AZ Alkmaar,Rogier Molhoek  R. Molhoek,RKC Waalwijk,24,DM,?
2005,AZ Alkmaar,Danny Mathijssen  D. Mathijssen,Willem II,22,DM,?
2005,Feyenoord,Ron Vlaar  Ron Vlaar,AZ Alkmaar,20,CV,"2,50 mln. €"
2005,Feyenoord,Sherif Ekramy  S. Ekramy,El Ahly,21,K,350 dzd. €
2005,Feyenoord,Timothy Derijck  T. Derijck,Anderlecht U19,18,CV,300 dzd. €
2005,Feyenoord,Benjamin De Ceulaer  B. De Ceulaer,VV St. Truiden,21,CS,250 dzd. €
2005,Feyenoord,John Owoeri  J. Owoeri,Bendel Ins.,18,CS,transfervrij
2005,Feyenoord,Evander Sno  E. Sno,Ajax O19,18,DM,transfervrij
2005,Feyenoord,Pierre van Hooijdonk  P. van Hooijdonk,NAC Breda,36,CS,transfervrij
2005,Feyenoord,Ali Boussaboun  A. Boussaboun,NAC Breda,26,LB,transfervrij
2005,Feyenoord,Serginho Greene  S. Greene,RKC Waalwijk,23,DM,?
2005,Feyenoord,Jonathan de Guzmán  J. de Guzmán,Feyenoord O19,17,CM,-
2005,Feyenoord,Royston Drenthe  R. Drenthe,Feyenoord O19,18,LM,-
2005,Feyenoord,Diego Biseswar  D. Biseswar,Feyenoord O19,16,AM,-
2005,sc Heerenveen,Jakob Poulsen  J. Poulsen,Esbjerg fB,22,CM,700 dzd. €
2005,sc Heerenveen,Danijel Pranjic  D. Pranjic,Dinamo Zagreb,23,LV,500 dzd. €
2005,sc Heerenveen,Abdelkarim Kissi  A. Kissi,Litex Lovetch,25,DM,200 dzd. €
2005,sc Heerenveen,Niklas Tarvajärvi  N. Tarvajärvi,MYPA,22,CS,transfervrij
2005,sc Heerenveen,Hjalte Bo Nörregaard  H. Nörregaard,FC Kopenhagen,24,CM,transfervrij
2005,sc Heerenveen,Michael Bradley  M. Bradley,New York,18,CM,transfervrij
2005,sc Heerenveen,Kevin Moeliker  K. Moeliker,Stormv. Telstar,25,K,transfervrij
2005,sc Heerenveen,Paul Bosvelt  P. Bosvelt,Manchester City,35,DM,transfervrij
2005,sc Heerenveen,Fernando Derveld  F. Derveld,Odense BK,28,LV,transfervrij
2005,sc Heerenveen,Alessandro Beccia  A. Beccia,Bassano,19,LM,?
2005,sc Heerenveen,Sebastiaan Steur  S. Steur,FC Volendam,21,LB,?
2005,sc Heerenveen,Reza Ghoochannejhad  R. Ghoochannejhad,Heerenveen O19,17,CS,-
2005,sc Heerenveen,Ken Ilsö  Ken Ilsö,Heerenveen O19,18,AM,-
2005,sc Heerenveen,Henrico Drost  H. Drost,Heerenveen O19,18,CV,-
2005,sc Heerenveen,Lasse Schöne  L. Schöne,Heerenveen O19,19,DM,-
2005,sc Heerenveen,Oguzhan Türk  O. Türk,Heerenveen O19,19,AM,-
2005,FC Twente,Anatoli Gerk  A. Gerk,RSC Anderlecht,21,AM,650 dzd. €
2005,FC Twente,Arnar Vidarsson  A. Vidarsson,KSC Lokeren,27,DM,150 dzd. €
2005,FC Twente,Danny Wintjens  D. Wintjens,MVV,21,K,transfervrij
2005,FC Twente,Kennedy  Kennedy,Iraklis,24,RM,transfervrij
2005,FC Twente,Konstantinos Louboutis  K. Louboutis,Perugia,26,LV,transfervrij
2005,FC Twente,Pablo Cáceres  P. Cáceres,Danubio FC,20,LV,?
2005,FC Twente,Julius Vehoff  J. Vehoff,Jong Twente,21,DM,-
2005,FC Twente,Patrick Gerritsen  P. Gerritsen,FC Twente O19,18,CS,-
2005,FC Twente,Marcel Kleizen  M. Kleizen,FC Twente O19,19,Aanval,-
2005,FC Twente,Wout Brama  W. Brama,FC Twente O19,18,DM,-
2005,Vitesse Arnhem,Mads Junker  M. Junker,Nordsjaelland,24,CS,"2,00 mln. €"
2005,Vitesse Arnhem,Abubakari Yakubu  A. Yakubu,Ajax,23,DM,750 dzd. €
2005,Vitesse Arnhem,Remco van der Schaaf  R. van der Schaaf,PSV,26,CV,230 dzd. €
2005,Vitesse Arnhem,Paul Verhaegh  P. Verhaegh,FC Den Bosch,22,RV,transfervrij
2005,Vitesse Arnhem,Gill Swerts  G. Swerts,Feyenoord,22,RV,transfervrij
2005,Vitesse Arnhem,Etiënne Esajas  E. Esajas,Jong Ajax,20,LB,transfervrij
2005,Vitesse Arnhem,Siebe Blondelle  S. Blondelle,Vit./AGOVV O19,19,CV,-
2005,Vitesse Arnhem,Onur Kaya  Onur Kaya,Vit./AGOVV O19,19,AM,-
2005,Vitesse Arnhem,Hesdey Suart  H. Suart,Vit./AGOVV O19,19,LV,-
2005,Roda JC,Jan-Paul Saeijs  J. Saeijs,ADO Den Haag,27,CV,350 dzd. €
2005,Roda JC,Andres Oper  A. Oper,Torpedo Moskau,27,CS,200 dzd. €
2005,Roda JC,Bram Castro  B. Castro,VV St. Truiden,22,K,150 dzd. €
2005,Roda JC,Charlie van den Ouweland  C. van den Ouweland,FC Den Bosch,23,RM,transfervrij
2005,Roda JC,Humphrey Rudge  H. Rudge,Hibernian FC,28,CV,transfervrij
2005,Roda JC,Dirk-Jan Derksen  D. Derksen,Fortuna Sittard,33,CS,transfervrij
2005,Roda JC,Alexander Voigt  A. Voigt,1.FC Köln,27,LV,transfervrij
2005,Roda JC,Olaf Rompelberg  O. Rompelberg,Roda JC O19,18,CV,-
2005,RKC Waalwijk,Maarten Martens  M. Martens,RSC Anderlecht,20,AM,100 dzd. €
2005,RKC Waalwijk,Dustley Mulder  D. Mulder,Jong Feyenoord,20,RV,transfervrij
2005,RKC Waalwijk,Martijn Barto  M. Barto,Jong H'veen/Emme,20,CS,transfervrij
2005,RKC Waalwijk,Dylan Hughes  D. Hughes,Jahn Regensburg,20,SAS,transfervrij
2005,RKC Waalwijk,David Triantafillidis  D. Triantafillidis,KRC Genk U19,19,CV,transfervrij
2005,RKC Waalwijk,Rob van Dijk  R. van Dijk,De Graafschap,36,K,transfervrij
2005,RKC Waalwijk,Cerezo Fung a Wing  C. Fung a Wing,FC Volendam,21,DM,transfervrij
2005,RKC Waalwijk,Tim Bakens  T. Bakens,De Graafschap,22,CV,transfervrij
2005,RKC Waalwijk,Stephan Keller  S. Keller,Rot-Weiß Erfurt,26,CV,transfervrij
2005,RKC Waalwijk,Dominique van Dijk  D. van Dijk,Cambuur L.,25,AM,25 dzd. €
2005,RKC Waalwijk,Ramon van Haaren  R. van Haaren,Feyenoord,32,LV,?
2005,RKC Waalwijk,Felino Jardim  F. Jardim,Jong Feyenoord,19,AM,?
2005,RKC Waalwijk,Ryan Donk  Ryan Donk,Zeeburgia O19,19,CV,?
2005,RKC Waalwijk,Ruud Berger  R. Berger,FC Zwolle,25,AM,?
2005,RKC Waalwijk,Hans van de Haar  H. van de Haar,FC Utrecht,30,CS,?
2005,RKC Waalwijk,Sjack van Rijsbergen  S. van Rijsbergen,RKC O19,20,RV,-
2005,RKC Waalwijk,Touvarno Pinas  T. Pinas,RKC O19,19,LV,-
2005,RKC Waalwijk,Tim Peters  T. Peters,Jong RKC,20,CS,-
2005,RKC Waalwijk,Lion Axwijk  L. Axwijk,Jong RKC,21,LV,-
2005,Willem II,Mousa Dembélé  M. Dembélé,Germ. Beerschot,17,CM,250 dzd. €
2005,Willem II,Zsombor Kerekes  Z. Kerekes,Debrecen,31,CS,200 dzd. €
2005,Willem II,Matthieu Assou-Ekotto  M. Assou-Ekotto,Standard Luik,27,DM,115 dzd. €
2005,Willem II,José Valencia  J. Valencia,NEC,23,LV,transfervrij
2005,Willem II,Tristan Peersman  T. Peersman,RSC Anderlecht,26,K,transfervrij
2005,Willem II,Ryan Holman  R. Holman,Feyenoord O19,18,LV,transfervrij
2005,Willem II,Jens Janse  J. Janse,PSV O19,19,RM,?
2005,Willem II,Jonathan Wilmet  J. Wilmet,Willem II/RKC-19,19,AM,-
2005,FC Utrecht,Franck Grandel  F. Grandel,Troyes,27,K,transfervrij
2005,FC Utrecht,Marc-Antoine Fortuné  M. Fortuné,Stade Brestois,23,CS,transfervrij
2005,FC Utrecht,Robin Nelisse  R. Nelisse,AZ Alkmaar,27,CS,?
2005,FC Utrecht,Tom Caluwé  T. Caluwé,Willem II,27,AM,?
2005,FC Utrecht,Nassir Maachi  N. Maachi,Jong FC Utrecht,20,RB,-
2005,FC Utrecht,Kees van Buuren  K. van Buuren,FC Utrecht O19,18,RV,-
2005,FC Utrecht,Daan Huiskamp  D. Huiskamp,Jong FC Utrecht,19,K,-
2005,FC Utrecht,Giuseppe Rossini  G. Rossini,FC Utrecht O19,18,CS,-
2005,FC Groningen,Koen van de Laak  K. van de Laak,FC Den Bosch,22,AM,500 dzd. €
2005,FC Groningen,Bruno Silva  B. Silva,Danubio FC,25,RV,200 dzd. €
2005,FC Groningen,Yevgen Levchenko  Y. Levchenko,Sparta,27,CM,transfervrij
2005,FC Groningen,Yuri Cornelisse  Y. Cornelisse,NAC Breda,30,RM,?
2005,FC Groningen,Rogier Krohne  R. Krohne,Groningen O19,18,CS,-
2005,FC Groningen,Marcel Pannekoek  M. Pannekoek,Groningen O19,19,Middenveld,-
2005,FC Groningen,Tieme Klompe  T. Klompe,RKC Waalwijk,29,CV,?
2005,NEC Nijmegen,Jonas Olsson  J. Olsson,Landskrona,22,CV,800 dzd. €
2005,NEC Nijmegen,Guillano Grot  G. Grot,De Treffers,22,Aanval,transfervrij
2005,ADO Den Haag,Aleksandar Rankovic  A. Rankovic,Vitesse,26,RV,350 dzd. €
2005,ADO Den Haag,Angelo Martha  A. Martha,MVV,23,CV,50 dzd. €
2005,ADO Den Haag,Michael Mols  M. Mols,FC Utrecht,34,CS,transfervrij
2005,ADO Den Haag,Josh Wagenaar  J. Wagenaar,Hartwick Hawks,21,K,transfervrij
2005,ADO Den Haag,Said Bakkati  S. Bakkati,Heerenveen,23,RV,transfervrij
2005,ADO Den Haag,Robert Zwinkels  R. Zwinkels,Jong Ajax,22,K,transfervrij
2005,ADO Den Haag,Joonas Kolkka  J. Kolkka,Crystal Palace,31,RB,transfervrij
2005,ADO Den Haag,Tomasz Rzasa  T. Rzasa,Heerenveen,32,LV,transfervrij
2005,ADO Den Haag,Sean Doherty  S. Doherty,Fulham Res.,20,LM,transfervrij
2005,ADO Den Haag,Paulus Roiha  P. Roiha,Cercle Brugge,25,CS,?
2005,ADO Den Haag,Laurent Delorge  L. Delorge,Zonder club,26,RB,-
2005,ADO Den Haag,Christian Kum  C. Kum,Jong ADO,20,CV,-
2005,ADO Den Haag,Raimund Riedewald  R. Riedewald,ADO O19,18,CV,-
2005,ADO Den Haag,Levi Schwiebbe  L. Schwiebbe,ADO O19,18,CM,-
2005,ADO Den Haag,Ismail Oruc  I. Oruc,Jong ADO,16,K,-
2005,NAC Breda,Pierre van Hooijdonk  P. van Hooijdonk,Fenerbahce,35,CS,transfervrij
2005,NAC Breda,Kurt Elshot  K. Elshot,FC Groningen,27,RV,transfervrij
2005,NAC Breda,Sander van Gessel  S. van Gessel,FC Groningen,28,DM,transfervrij
2005,NAC Breda,Patrick Zwaanswijk  P. Zwaanswijk,Oita Trinita,30,CV,transfervrij
2005,NAC Breda,Davy Schollen  D. Schollen,KRC Genk,27,K,transfervrij
2005,NAC Breda,Arie Jonker  A. Jonker,VV Katwijk,21,Aanval,transfervrij
2005,NAC Breda,Leonardo  Leonardo,Feyenoord,22,SAS,transfervrij
2005,NAC Breda,Aykut Demir  A. Demir,NAC Breda O19,17,CV,-
2005,NAC Breda,Yvo van Engelen  Y. van Engelen,Jong NAC Breda,20,CV,-
2005,NAC Breda,Ariën Pietersma  A. Pietersma,NAC Breda O19,18,K,-
2005,NAC Breda,Tony Vidmar  T. Vidmar,Cardiff,34,LV,?
2005,RBC Roosendaal,Henk Vos  Henk Vos,RC Mechelen,37,CS,transfervrij
2005,RBC Roosendaal,Ebou Sillah  E. Sillah,Roebin Kazan,25,LB,transfervrij
2005,RBC Roosendaal,Nyron Wau  Nyron Wau,PSV,22,RB,transfervrij
2005,RBC Roosendaal,Mark Volders  M. Volders,KSK Beveren,28,K,transfervrij
2005,RBC Roosendaal,Richie Basoski  R. Basoski,Barendrecht O19,18,RB,transfervrij
2005,RBC Roosendaal,Arjan Ebbinge  A. Ebbinge,NEC,30,CV,transfervrij
2005,RBC Roosendaal,Rodney Ubbergen  R. Ubbergen,AZ O19,19,K,?
2005,RBC Roosendaal,Ali Elkhattabi  A. Elkhattabi,AZ Alkmaar,28,CS,?
2005,RBC Roosendaal,Pauwie Otto  P. Otto,Roosendaal O19,18,Verdediging,-
2005,RBC Roosendaal,Adem Yaran  A. Yaran,Roosendaal O19,20,Verdediging,-
2005,RBC Roosendaal,Frits Paap  F. Paap,Roosendaal O19,18,RV,-
2005,Sparta Rotterdam,Anthony Obodai  A. Obodai,Ajax,23,DM,transfervrij
2005,Sparta Rotterdam,Sani Kaita  S. Kaita,Kano Pillars,19,DM,transfervrij
2005,Sparta Rotterdam,Steve Olfers  S. Olfers,Feyenoord,23,CV,transfervrij
2005,Sparta Rotterdam,René Ponk  R. Ponk,FC Utrecht,33,K,transfervrij
2005,Sparta Rotterdam,Jason Oost  J. Oost,RKC Waalwijk,22,AM,transfervrij
2005,Sparta Rotterdam,Mehmet Kerem Yilmaz  M. Yilmaz,Onbekend,21,Middenveld,?
2005,Sparta Rotterdam,Yuri Rose  Yuri Rose,Heerenveen,26,AM,?
2005,Sparta Rotterdam,Sjaak Polak  S. Polak,ADO Den Haag,29,LV,?
2005,Sparta Rotterdam,Ivan Tsvetkov  I. Tsvetkov,Helmond Sport,25,CS,?
2005,Sparta Rotterdam,Istvan Bakx  I. Bakx,VV Kloetinge,19,AM,?
2005,Sparta Rotterdam,Nathan Rutjes  N. Rutjes,Jong Sparta,21,DM,-
2005,Sparta Rotterdam,Mark Smith  M. Smith,Jong Sparta,18,K,-
2005,Sparta Rotterdam,Marvin Wijks  M. Wijks,Jong Sparta,21,RB,-
2005,Sparta Rotterdam,Marvin Emnes  M. Emnes,Sparta O19,17,CS,-
2005,Sparta Rotterdam,Sendley Bito  S. Bito,Jong Sparta,21,CS,-
2005,Sparta Rotterdam,Nebojsa Gudelj  N. Gudelj,NAC Breda,36,LV,transfervrij
2005,Heracles Almelo,Ragnar Klavan  R. Klavan,FC Flora,19,CV,200 dzd. €
2005,Heracles Almelo,Rob Maas  Rob Maas,MSV Duisburg,35,DM,transfervrij
2005,Heracles Almelo,Mika Nurmela  M. Nurmela,HJK Helsinki,34,RM,transfervrij
2005,Heracles Almelo,Jan Wuytens  J. Wuytens,Jong PSV,20,CV,transfervrij
2005,Heracles Almelo,Martin Pieckenhagen  M. Pieckenhagen,Hamburger SV,33,K,transfervrij
2005,Heracles Almelo,Bernard Hofstede  B. Hofstede,VVV-Venlo,24,CM,transfervrij
2005,Heracles Almelo,Denis Calincov  D. Calincov,RSC Anderlecht,19,LB,transfervrij
2005,Heracles Almelo,Sota Hirayama  S. Hirayama,Tsukuba Univ.,20,CS,transfervrij
2005,Heracles Almelo,Stefaan Tanghe  S. Tanghe,FC Utrecht,33,AM,transfervrij
2005,Heracles Almelo,Igor Gluscevic  I. Gluscevic,Vitesse,31,CS,?
2006,PSV,Arouna Koné  A. Koné,Roda JC,22,CS,"9,00 mln. €"
2006,PSV,Jan Kromkamp  J. Kromkamp,FC Liverpool,25,RV,"3,00 mln. €"
2006,PSV,Carlos Salcido  C. Salcido,Chivas,26,CV,"2,25 mln. €"
2006,PSV,Manuel da Costa  M. da Costa,AS Nancy,20,CV,"1,50 mln. €"
2006,PSV,Patrick Kluivert  P. Kluivert,FC Valencia,30,CS,transfervrij
2006,PSV,Oscar Moens  O. Moens,Willem II,33,K,transfervrij
2006,PSV,Fágner  Fágner,Corinthians,17,RV,?
2006,PSV,Edison Méndez  E. Méndez,LDU Quito,27,AM,?
2006,PSV,Dirk Marcellis  D. Marcellis,PSV O19,18,CV,-
2006,PSV,Género Zeefuik  G. Zeefuik,PSV O17,16,CS,-
2006,AFC Ajax,Jaap Stam  Jaap Stam,AC Milan,33,CV,"3,00 mln. €"
2006,AFC Ajax,George Ogararu  G. Ogararu,Steaua Bukarest,26,RV,"3,00 mln. €"
2006,AFC Ajax,Kenneth Pérez  K. Pérez,AZ Alkmaar,31,CS,"2,50 mln. €"
2006,AFC Ajax,Leonardo  Leonardo,NAC Breda,23,SAS,750 dzd. €
2006,AFC Ajax,Edgar Davids  E. Davids,Tottenham,33,CM,transfervrij
2006,AFC Ajax,Roger García  R. García,FC Villarreal,29,LM,transfervrij
2006,AFC Ajax,Gabri  Gabri,Barcelona,27,DM,transfervrij
2006,AFC Ajax,Dennis Gentenaar  D. Gentenaar,Dortmund,30,K,transfervrij
2006,AFC Ajax,Michael Krohn-Dehli  M. Krohn-Dehli,RKC Waalwijk,23,CM,transfervrij
2006,AFC Ajax,Stanley Aborah  S. Aborah,FC Den Bosch,19,CM,?
2006,AFC Ajax,Jan Vertonghen  J. Vertonghen,Jong Ajax,19,CV,-
2006,AFC Ajax,Rydell Poepon  R. Poepon,Ajax O19,18,CS,-
2006,AFC Ajax,Derk Boerrigter  D. Boerrigter,Jong Ajax,19,LB,-
2006,AFC Ajax,Gregory van der Wiel  G. van der Wiel,Ajax O19,18,RV,-
2006,AFC Ajax,Mitchell Donald  M. Donald,Ajax O19,18,CM,-
2006,AZ Alkmaar,Mousa Dembélé  M. Dembélé,Willem II,18,CM,"5,00 mln. €"
2006,AZ Alkmaar,Gijs Luirink  G. Luirink,FC Groningen,22,CV,"3,50 mln. €"
2006,AZ Alkmaar,Ryan Donk  Ryan Donk,RKC Waalwijk,20,CV,"3,00 mln. €"
2006,AZ Alkmaar,Joey Didulica  J. Didulica,Austria Wien,28,K,"1,50 mln. €"
2006,AZ Alkmaar,Kemy Agustien  K. Agustien,Willem II,19,DM,500 dzd. €
2006,AZ Alkmaar,Julian Jenner  J. Jenner,NAC Breda,22,RB,500 dzd. €
2006,AZ Alkmaar,Khalid Sinouh  K. Sinouh,Omonia Nicosia,31,K,transfervrij
2006,AZ Alkmaar,Joey Gudjónsson  J. Gudjónsson,Leicester City,26,CM,transfervrij
2006,AZ Alkmaar,David Mendes da Silva  D. Mendes da Silva,NAC Breda,23,DM,transfervrij
2006,AZ Alkmaar,Ronald Waterreus  R. Waterreus,Rangers FC,35,K,transfervrij
2006,AZ Alkmaar,Simon Cziommer  S. Cziommer,Schalke 04,25,CM,transfervrij
2006,AZ Alkmaar,Maarten Martens  M. Martens,RKC Waalwijk,21,AM,?
2006,AZ Alkmaar,Job Bulters  J. Bulters,Jong AZ,20,K,-
2006,AZ Alkmaar,Jeremain Lens  J. Lens,AZ O19,18,RB,-
2006,AZ Alkmaar,Ruud Vormer  R. Vormer,AZ O19,18,CM,-
2006,AZ Alkmaar,Kees Luijckx  K. Luijckx,Jong AZ,20,CV,-
2006,Feyenoord,Angelos Charisteas  A. Charisteas,Ajax,26,CS,"2,50 mln. €"
2006,Feyenoord,Dwight Tiendalli  D. Tiendalli,FC Utrecht,20,RV,"2,00 mln. €"
2006,Feyenoord,Theo Lucius  T. Lucius,PSV,29,DM,"1,50 mln. €"
2006,Feyenoord,Danny Buijs  D. Buijs,FC Groningen,24,CM,750 dzd. €
2006,Feyenoord,Henk Timmer  H. Timmer,AZ Alkmaar,34,K,250 dzd. €
2006,Feyenoord,Philippe Léonard  P. Léonard,Standard Luik,32,LV,transfervrij
2006,Feyenoord,Stein Huysegems  S. Huysegems,AZ Alkmaar,24,CS,transfervrij
2006,Feyenoord,Joonas Kolkka  J. Kolkka,ADO Den Haag,31,RB,transfervrij
2006,Feyenoord,Sammuel  Sammuel,Feyenoord O19,19,AM,-
2006,Feyenoord,Jacob Lensky  J. Lensky,Feyenoord O19,18,CM,-
